CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
11169,14713,NULL,4,AW00011169,14713,IN,0,NULL,Bryce,NULL,Richardson,NULL,0
21018,14714,NULL,10,AW00021018,14714,IN,0,NULL,Sheila,C,Serrano,NULL,0
25299,14715,NULL,7,AW00025299,14715,IN,0,NULL,Hector,E,Romero,NULL,1
12089,14716,NULL,6,AW00012089,14716,IN,0,NULL,Nathaniel,NULL,Richardson,NULL,0
23907,14717,NULL,10,AW00023907,14717,IN,0,NULL,Hector,NULL,Navarro,NULL,1
16232,14718,NULL,1,AW00016232,14718,IN,0,NULL,Chase,A,Richardson,NULL,0
23215,14719,NULL,4,AW00023215,14719,IN,0,NULL,Juan,C,Richardson,NULL,1
26423,14720,NULL,9,AW00026423,14720,IN,0,NULL,Hector,NULL,Gutierrez,NULL,2
22365,14721,NULL,4,AW00022365,14721,IN,0,NULL,Sebastian,C,Richardson,NULL,2
17700,14722,NULL,10,AW00017700,14722,IN,0,NULL,Hector,E,Torres,NULL,0
28620,14723,NULL,6,AW00028620,14723,IN,0,NULL,Cole,NULL,Richardson,NULL,1
23579,14724,NULL,1,AW00023579,14724,IN,0,NULL,Jared,C,Richardson,NULL,2
26187,14725,NULL,9,AW00026187,14725,IN,0,NULL,Hector,M,Gill,NULL,1
19772,14726,NULL,9,AW00019772,14726,IN,0,NULL,Hector,E,Vazquez,NULL,0
22938,14727,NULL,9,AW00022938,14727,IN,0,NULL,Hector,J,Blanco,NULL,2
16315,14728,NULL,7,AW00016315,14728,IN,0,NULL,Garrett,NULL,Richardson,NULL,0
28308,14729,NULL,9,AW00028308,14729,IN,0,NULL,Hector,K,Serrano,NULL,2
17149,14730,NULL,1,AW00017149,14730,IN,0,NULL,Steven,NULL,Richardson,NULL,0
13984,14731,NULL,4,AW00013984,14731,IN,0,NULL,Adrian,C,Richardson,NULL,0
15667,14732,NULL,8,AW00015667,14732,IN,0,NULL,Hector,NULL,Ramos,NULL,1
23922,14733,NULL,8,AW00023922,14733,IN,0,NULL,Cody,NULL,Richardson,NULL,2
15076,14734,NULL,8,AW00015076,14734,IN,0,NULL,Sheila,NULL,Ramos,NULL,0
28997,14735,NULL,4,AW00028997,14735,IN,0,NULL,Hector,NULL,Carlson,NULL,1
15034,14736,NULL,9,AW00015034,14736,IN,0,NULL,Hector,L,Suarez,NULL,1
27344,14737,NULL,9,AW00027344,14737,IN,0,NULL,Hector,NULL,Sanz,NULL,0
12114,14738,NULL,6,AW00012114,14738,IN,0,NULL,Charles,I,Richardson,NULL,1
21318,14739,NULL,6,AW00021318,14739,IN,0,NULL,Devin,G,Richardson,NULL,0
16054,14740,NULL,10,AW00016054,14740,IN,0,NULL,Hector,E,Ortega,NULL,0
15990,14741,NULL,4,AW00015990,14741,IN,0,NULL,Eduardo,E,Richardson,NULL,0
28702,14742,NULL,8,AW00028702,14742,IN,0,NULL,Danny,NULL,Martin,NULL,1
16636,14743,NULL,9,AW00016636,14743,IN,0,NULL,Danny,V,Gomez,NULL,1
23025,14744,NULL,1,AW00023025,14744,IN,0,NULL,Richard,NULL,Richardson,NULL,0
24456,14745,NULL,9,AW00024456,14745,IN,0,NULL,Danny,NULL,Ruiz,NULL,1
18190,14746,NULL,9,AW00018190,14746,IN,0,NULL,Danny,C,Diaz,NULL,1
27146,14747,NULL,9,AW00027146,14747,IN,0,NULL,Danny,NULL,Hernandez,NULL,2
19899,14748,NULL,7,AW00019899,14748,IN,0,NULL,Marcus,L,Richardson,NULL,1
11414,14749,NULL,10,AW00011414,14749,IN,0,NULL,Ian,NULL,Richardson,NULL,0
13820,14750,NULL,10,AW00013820,14750,IN,0,NULL,Danny,NULL,Alvarez,NULL,0
16252,14751,NULL,8,AW00016252,14751,IN,0,NULL,Danny,NULL,Jiménez,NULL,0
29458,14752,NULL,9,AW00029458,14752,IN,0,NULL,Danny,M,Moreno,NULL,2
21144,14753,NULL,1,AW00021144,14753,IN,0,NULL,Lucas,NULL,Richardson,NULL,0
19355,14754,NULL,10,AW00019355,14754,IN,0,NULL,Danny,NULL,Munoz,NULL,0
18217,14755,NULL,9,AW00018217,14755,IN,0,NULL,Danny,S,Alonso,NULL,1
26867,14756,NULL,8,AW00026867,14756,IN,0,NULL,Danny,NULL,Romero,NULL,0
11700,14757,NULL,4,AW00011700,14757,IN,0,NULL,Xavier,NULL,Richardson,NULL,2
20332,14758,NULL,1,AW00020332,14758,IN,0,NULL,Danny,J,Navarro,NULL,0
11679,14759,NULL,1,AW00011679,14759,IN,0,NULL,Dalton,W,Richardson,NULL,0
12780,14760,NULL,1,AW00012780,14760,IN,0,NULL,Jeremy,P,Richardson,NULL,0
16052,14761,NULL,7,AW00016052,14761,IN,0,NULL,Danny,L,Gutierrez,NULL,0
20480,14762,NULL,1,AW00020480,14762,IN,0,NULL,Carlos,L,Cox,NULL,0
12587,14763,NULL,9,AW00012587,14763,IN,0,NULL,Danny,NULL,Travers,NULL,1
18793,14764,NULL,9,AW00018793,14764,IN,0,NULL,Angel,M,Cox,NULL,0
28884,14765,NULL,10,AW00028884,14765,IN,0,NULL,Sheila,NULL,Suarez,NULL,1
22320,14766,NULL,10,AW00022320,14766,IN,0,NULL,Danny,L,Gill,NULL,0
13584,14767,NULL,10,AW00013584,14767,IN,0,NULL,Isaiah,E,Cox,NULL,0
15915,14768,NULL,4,AW00015915,14768,IN,0,NULL,Alex,NULL,Cox,NULL,1
26033,14769,NULL,9,AW00026033,14769,IN,0,NULL,Danny,J,Vazquez,NULL,1
17877,14770,NULL,8,AW00017877,14770,IN,0,NULL,Danny,NULL,Blanco,NULL,0
25369,14771,NULL,4,AW00025369,14771,IN,0,NULL,Evan,G,Cox,NULL,0
24381,14772,NULL,9,AW00024381,14772,IN,0,NULL,Danny,NULL,Serrano,NULL,2
15797,14773,NULL,9,AW00015797,14773,IN,0,NULL,Isaac,NULL,Cox,NULL,0
23121,14774,NULL,9,AW00023121,14774,IN,0,NULL,Danny,NULL,Ramos,NULL,2
27859,14775,NULL,8,AW00027859,14775,IN,0,NULL,Danny,NULL,Carlson,NULL,2
20995,14776,NULL,9,AW00020995,14776,IN,0,NULL,Danny,NULL,Suarez,NULL,0
24285,14777,NULL,1,AW00024285,14777,IN,0,NULL,Jesse,NULL,Cox,NULL,2
26086,14778,NULL,1,AW00026086,14778,IN,0,NULL,Sean,J,Cox,NULL,0
28926,14779,NULL,9,AW00028926,14779,IN,0,NULL,Danny,M,Schmidt,NULL,0
28196,14780,NULL,1,AW00028196,14780,IN,0,NULL,Timothy,NULL,Cox,NULL,0
11490,14781,NULL,7,AW00011490,14781,IN,0,NULL,Danny,NULL,Rubio,NULL,0
19794,14782,NULL,9,AW00019794,14782,IN,0,NULL,Danny,K,Ortega,NULL,0
21497,14783,NULL,4,AW00021497,14783,IN,0,NULL,Patrick,S,Cox,NULL,0
18438,14784,NULL,4,AW00018438,14784,IN,0,NULL,Sheila,J,Sanz,NULL,1
14439,14785,NULL,1,AW00014439,14785,IN,0,NULL,Brian,E,Cox,NULL,2
20205,14786,NULL,1,AW00020205,14786,IN,0,NULL,Bryce,NULL,Cox,NULL,0
15918,14787,NULL,1,AW00015918,14787,IN,0,NULL,Roberto,NULL,Ruiz,NULL,1
19661,14788,NULL,6,AW00019661,14788,IN,0,NULL,Nathaniel,A,Cox,NULL,1
22202,14789,NULL,9,AW00022202,14789,IN,0,NULL,Roberto,A,Diaz,NULL,2
28923,14790,NULL,9,AW00028923,14790,IN,0,NULL,Roberto,NULL,Hernandez,NULL,2
28387,14791,NULL,10,AW00028387,14791,IN,0,NULL,Roberto,NULL,Alvarez,NULL,1
11162,14792,NULL,4,AW00011162,14792,IN,0,NULL,Chase,NULL,Cox,NULL,0
28281,14793,NULL,4,AW00028281,14793,IN,0,NULL,Juan,A,Cox,NULL,1
26454,14794,NULL,1,AW00026454,14794,IN,0,NULL,Sebastian,J,Cox,NULL,0
25315,14795,NULL,10,AW00025315,14795,IN,0,NULL,Cole,M,Cox,NULL,0
26841,14796,NULL,7,AW00026841,14796,IN,0,NULL,Roberto,D,Jiménez,NULL,2
28114,14797,NULL,9,AW00028114,14797,IN,0,NULL,Jared,E,Cox,NULL,0
27449,14798,NULL,4,AW00027449,14798,IN,0,NULL,Bryan,NULL,Cox,NULL,0
17590,14799,NULL,1,AW00017590,14799,IN,0,NULL,Garrett,R,Cox,NULL,0
21206,14800,NULL,9,AW00021206,14800,IN,0,NULL,Roberto,R,Moreno,NULL,2
15964,14801,NULL,4,AW00015964,14801,IN,0,NULL,Steven,E,Cox,NULL,1
17628,14802,NULL,10,AW00017628,14802,IN,0,NULL,Roberto,NULL,Munoz,NULL,1
20443,14803,NULL,4,AW00020443,14803,IN,0,NULL,Adrian,J,Cox,NULL,1
12426,14804,NULL,4,AW00012426,14804,IN,0,NULL,Cody,NULL,Cox,NULL,0
14533,14805,NULL,10,AW00014533,14805,IN,0,NULL,Roberto,M,Alonso,NULL,0
19982,14806,NULL,4,AW00019982,14806,IN,0,NULL,Charles,K,Cox,NULL,0
13418,14807,NULL,6,AW00013418,14807,IN,0,NULL,Devin,C,Cox,NULL,1
22102,14808,NULL,1,AW00022102,14808,IN,0,NULL,Eduardo,P,Cox,NULL,0
28388,14809,NULL,8,AW00028388,14809,IN,0,NULL,Sheila,NULL,Rowe,NULL,1
18285,14810,NULL,9,AW00018285,14810,IN,0,NULL,Roberto,A,Romero,NULL,2
17440,14811,NULL,4,AW00017440,14811,IN,0,NULL,Richard,NULL,Cox,NULL,0
24571,14812,NULL,7,AW00024571,14812,IN,0,NULL,Roberto,NULL,Navarro,NULL,1
11355,14813,NULL,10,AW00011355,14813,IN,0,NULL,Roberto,NULL,Gutierrez,NULL,1
18945,14814,NULL,4,AW00018945,14814,IN,0,NULL,Marcus,NULL,Cox,NULL,0
19359,14815,NULL,10,AW00019359,14815,IN,0,NULL,Roberto,NULL,Townsend,NULL,1
26917,14816,NULL,9,AW00026917,14816,IN,0,NULL,Roberto,A,Dominguez,NULL,0
14362,14817,NULL,1,AW00014362,14817,IN,0,NULL,Roberto,W,Gill,NULL,2
13417,14818,NULL,4,AW00013417,14818,IN,0,NULL,Ian,D,Cox,NULL,0
25393,14819,NULL,6,AW00025393,14819,IN,0,NULL,Lucas,J,Cox,NULL,1
16826,14820,NULL,8,AW00016826,14820,IN,0,NULL,Roberto,A,Vazquez,NULL,0
27388,14821,NULL,1,AW00027388,14821,IN,0,NULL,Xavier,R,Cox,NULL,0
16819,14822,NULL,1,AW00016819,14822,IN,0,NULL,Dalton,NULL,Cox,NULL,1
20331,14823,NULL,1,AW00020331,14823,IN,0,NULL,Jeremy,NULL,Cox,NULL,0
13159,14824,NULL,9,AW00013159,14824,IN,0,NULL,Roberto,M,Ramos,NULL,2
27632,14825,NULL,6,AW00027632,14825,IN,0,NULL,Sheila,M,Ortega,NULL,1
27891,14826,NULL,10,AW00027891,14826,IN,0,NULL,Carlos,NULL,Howard,NULL,2
23223,14827,NULL,10,AW00023223,14827,IN,0,NULL,Angel,A,Howard,NULL,0
18128,14828,NULL,7,AW00018128,14828,IN,0,NULL,Roberto,D,Suarez,NULL,2
25981,14829,NULL,6,AW00025981,14829,IN,0,NULL,Isaiah,NULL,Howard,NULL,0
22056,14830,NULL,1,AW00022056,14830,IN,0,NULL,Alex,W,Howard,NULL,0
13700,14831,NULL,4,AW00013700,14831,IN,0,NULL,Evan,S,Howard,NULL,1
12510,14832,NULL,7,AW00012510,14832,IN,0,NULL,Roberto,NULL,Sanz,NULL,0
21397,14833,NULL,1,AW00021397,14833,IN,0,NULL,Mason,D,Howard,NULL,2
25485,14834,NULL,7,AW00025485,14834,IN,0,NULL,Roberto,L,Rubio,NULL,0
16893,14835,NULL,1,AW00016893,14835,IN,0,NULL,Isaac,M,Howard,NULL,0
24249,14836,NULL,9,AW00024249,14836,IN,0,NULL,Jesse,D,Howard,NULL,0
28382,14837,NULL,8,AW00028382,14837,IN,0,NULL,Roberto,R,Ortega,NULL,0
25236,14838,NULL,9,AW00025236,14838,IN,0,NULL,Lance,NULL,Martin,NULL,0
19339,14839,NULL,8,AW00019339,14839,IN,0,NULL,Lance,L,Gomez,NULL,1
14647,14840,NULL,4,AW00014647,14840,IN,0,NULL,Sean,A,Howard,NULL,0
26356,14841,NULL,10,AW00026356,14841,IN,0,NULL,Timothy,NULL,Howard,NULL,1
22779,14842,NULL,4,AW00022779,14842,IN,0,NULL,Lance,NULL,Ruiz,NULL,0
12797,14843,NULL,4,AW00012797,14843,IN,0,NULL,Patrick,L,Howard,NULL,2
25323,14844,NULL,8,AW00025323,14844,IN,0,NULL,Lance,A,Diaz,NULL,1
13885,14845,NULL,1,AW00013885,14845,IN,0,NULL,Brian,S,Howard,NULL,0
21855,14846,NULL,10,AW00021855,14846,IN,0,NULL,Paula,B,Martin,NULL,1
16190,14847,NULL,10,AW00016190,14847,IN,0,NULL,Lance,J,Alvarez,NULL,0
16108,14848,NULL,1,AW00016108,14848,IN,0,NULL,Bryce,E,Howard,NULL,0
29466,14849,NULL,8,AW00029466,14849,IN,0,NULL,Lance,NULL,Jimenez,NULL,0
29229,14850,NULL,6,AW00029229,14850,IN,0,NULL,Lance,A,Moreno,NULL,0
15502,14851,NULL,1,AW00015502,14851,IN,0,NULL,Nathaniel,C,Howard,NULL,0
21095,14852,NULL,7,AW00021095,14852,IN,0,NULL,Lance,L,Munoz,NULL,0
18892,14853,NULL,4,AW00018892,14853,IN,0,NULL,Chase,K,Howard,NULL,1
14057,14854,NULL,9,AW00014057,14854,IN,0,NULL,Lance,I,Alonso,NULL,1
18180,14855,NULL,8,AW00018180,14855,IN,0,NULL,Juan,K,Howard,NULL,0
18310,14856,NULL,9,AW00018310,14856,IN,0,NULL,Lance,NULL,Romero,NULL,1
20850,14857,NULL,10,AW00020850,14857,IN,0,NULL,Lance,C,Navarro,NULL,1
11595,14858,NULL,8,AW00011595,14858,IN,0,NULL,Sebastian,NULL,Howard,NULL,0
13597,14859,NULL,8,AW00013597,14859,IN,0,NULL,Lance,D,Gutierrez,NULL,0
19182,14860,NULL,7,AW00019182,14860,IN,0,NULL,Lance,NULL,Dominguez,NULL,0
28053,14861,NULL,4,AW00028053,14861,IN,0,NULL,Jared,C,Howard,NULL,2
12614,14862,NULL,7,AW00012614,14862,IN,0,NULL,Lance,NULL,Gill,NULL,0
24314,14863,NULL,4,AW00024314,14863,IN,0,NULL,Bryan,NULL,Howard,NULL,0
11376,14864,NULL,10,AW00011376,14864,IN,0,NULL,Lance,NULL,Vazquez,NULL,0
18976,14865,NULL,1,AW00018976,14865,IN,0,NULL,Garrett,NULL,Howard,NULL,2
13255,14866,NULL,8,AW00013255,14866,IN,0,NULL,Lance,M,Blanco,NULL,0
13923,14867,NULL,4,AW00013923,14867,IN,0,NULL,Steven,H,Howard,NULL,2
12973,14868,NULL,1,AW00012973,14868,IN,0,NULL,Adrian,B,Howard,NULL,0
28782,14869,NULL,4,AW00028782,14869,IN,0,NULL,Cody,NULL,Howard,NULL,0
23355,14870,NULL,4,AW00023355,14870,IN,0,NULL,Lance,NULL,Serrano,NULL,0
28949,14871,NULL,9,AW00028949,14871,IN,0,NULL,Lance,S,Ramos,NULL,1
22856,14872,NULL,9,AW00022856,14872,IN,0,NULL,Lance,E,Carlson,NULL,1
13319,14873,NULL,1,AW00013319,14873,IN,0,NULL,Charles,NULL,Howard,NULL,1
17230,14874,NULL,9,AW00017230,14874,IN,0,NULL,Lance,C,Suarez,NULL,1
24949,14875,NULL,1,AW00024949,14875,IN,0,NULL,Devin,S,Howard,NULL,0
22573,14876,NULL,9,AW00022573,14876,IN,0,NULL,Lance,NULL,Sanz,NULL,0
15428,14877,NULL,4,AW00015428,14877,IN,0,NULL,Richard,D,Howard,NULL,0
22216,14878,NULL,4,AW00022216,14878,IN,0,NULL,Marcus,C,Howard,NULL,0
28275,14879,NULL,4,AW00028275,14879,IN,0,NULL,Ian,L,Howard,NULL,0
19477,14880,NULL,10,AW00019477,14880,IN,0,NULL,Lance,E,Rubio,NULL,0
13721,14881,NULL,1,AW00013721,14881,IN,0,NULL,Lucas,A,Howard,NULL,0
28790,14882,NULL,1,AW00028790,14882,IN,0,NULL,Seth,NULL,Howard,NULL,0
12354,14883,NULL,9,AW00012354,14883,IN,0,NULL,Lance,C,Ortega,NULL,0
18395,14884,NULL,1,AW00018395,14884,IN,0,NULL,Xavier,D,Howard,NULL,2
14377,14885,NULL,1,AW00014377,14885,IN,0,NULL,Paula,D,Ruiz,NULL,2
26837,14886,NULL,10,AW00026837,14886,IN,0,NULL,Albert,NULL,Martin,NULL,2
25260,14887,NULL,1,AW00025260,14887,IN,0,NULL,Dalton,NULL,Howard,NULL,2
14639,14888,NULL,4,AW00014639,14888,IN,0,NULL,Jeremiah,L,Howard,NULL,2
12900,14889,NULL,4,AW00012900,14889,IN,0,NULL,Carlos,NULL,Ward,NULL,0
16761,14890,NULL,1,AW00016761,14890,IN,0,NULL,Angel,A,Ward,NULL,0
12383,14891,NULL,7,AW00012383,14891,IN,0,NULL,Albert,M,Gomez,NULL,1
12436,14892,NULL,1,AW00012436,14892,IN,0,NULL,Albert,A,Diaz,NULL,0
17842,14893,NULL,7,AW00017842,14893,IN,0,NULL,Isaiah,NULL,Ward,NULL,1
14542,14894,NULL,10,AW00014542,14894,IN,0,NULL,Alex,I,Ward,NULL,2
25618,14895,NULL,8,AW00025618,14895,IN,0,NULL,Albert,NULL,Hernandez,NULL,0
14365,14896,NULL,4,AW00014365,14896,IN,0,NULL,Evan,S,Ward,NULL,0
16624,14897,NULL,9,AW00016624,14897,IN,0,NULL,Albert,R,Alvarez,NULL,0
12389,14898,NULL,7,AW00012389,14898,IN,0,NULL,Albert,D,Jiménez,NULL,0
23840,14899,NULL,4,AW00023840,14899,IN,0,NULL,Mason,NULL,Ward,NULL,0
12402,14900,NULL,10,AW00012402,14900,IN,0,NULL,Albert,NULL,Moreno,NULL,0
17176,14901,NULL,4,AW00017176,14901,IN,0,NULL,Isaac,M,Ward,NULL,0
23176,14902,NULL,4,AW00023176,14902,IN,0,NULL,Jesse,A,Ward,NULL,0
25059,14903,NULL,1,AW00025059,14903,IN,0,NULL,Sean,NULL,Ward,NULL,0
28991,14904,NULL,1,AW00028991,14904,IN,0,NULL,Timothy,E,Ward,NULL,0
17645,14905,NULL,10,AW00017645,14905,IN,0,NULL,Albert,M,Alonso,NULL,0
21472,14906,NULL,4,AW00021472,14906,IN,0,NULL,Patrick,J,Ward,NULL,1
28162,14907,NULL,4,AW00028162,14907,IN,0,NULL,Bruce,R,Ward,NULL,0
13054,14908,NULL,1,AW00013054,14908,IN,0,NULL,Bryce,C,Ward,NULL,0
23594,14909,NULL,4,AW00023594,14909,IN,0,NULL,Paula,W,Diaz,NULL,0
16131,14910,NULL,4,AW00016131,14910,IN,0,NULL,Albert,NULL,Romero,NULL,1
21561,14911,NULL,9,AW00021561,14911,IN,0,NULL,Albert,L,Navarro,NULL,1
25233,14912,NULL,9,AW00025233,14912,IN,0,NULL,Nathaniel,NULL,Ward,NULL,0
15820,14913,NULL,1,AW00015820,14913,IN,0,NULL,Chase,T,Ward,NULL,0
21595,14914,NULL,6,AW00021595,14914,IN,0,NULL,Juan,H,Ward,NULL,0
19136,14915,NULL,1,AW00019136,14915,IN,0,NULL,Richard,NULL,Cook,NULL,2
27125,14916,NULL,10,AW00027125,14916,IN,0,NULL,Albert,NULL,Dominguez,NULL,1
28243,14917,NULL,4,AW00028243,14917,IN,0,NULL,Marcus,NULL,Cook,NULL,1
27535,14918,NULL,4,AW00027535,14918,IN,0,NULL,Ian,K,Cook,NULL,0
17576,14919,NULL,4,AW00017576,14919,IN,0,NULL,Albert,NULL,Vazquez,NULL,1
13581,14920,NULL,10,AW00013581,14920,IN,0,NULL,Albert,W,Blanco,NULL,0
13328,14921,NULL,6,AW00013328,14921,IN,0,NULL,Albert,E,Serrano,NULL,1
23955,14922,NULL,7,AW00023955,14922,IN,0,NULL,Lucas,C,Cook,NULL,0
23010,14923,NULL,6,AW00023010,14923,IN,0,NULL,Seth,NULL,Cook,NULL,2
27716,14924,NULL,9,AW00027716,14924,IN,0,NULL,Albert,E,Ramos,NULL,1
24633,14925,NULL,1,AW00024633,14925,IN,0,NULL,Xavier,NULL,Cook,NULL,2
18851,14926,NULL,4,AW00018851,14926,IN,0,NULL,Dalton,E,Cook,NULL,1
24672,14927,NULL,1,AW00024672,14927,IN,0,NULL,Jeremy,NULL,Cook,NULL,0
15327,14928,NULL,4,AW00015327,14928,IN,0,NULL,Paula,NULL,Hernandez,NULL,0
18529,14929,NULL,5,AW00018529,14929,IN,0,NULL,Albert,W,Castro,NULL,2
20950,14930,NULL,10,AW00020950,14930,IN,0,NULL,Albert,W,Suarez,NULL,1
20161,14931,NULL,7,AW00020161,14931,IN,0,NULL,Albert,G,Sanz,NULL,1
25819,14932,NULL,9,AW00025819,14932,IN,0,NULL,Carlos,NULL,Morgan,NULL,0
27846,14933,NULL,7,AW00027846,14933,IN,0,NULL,Albert,NULL,Rubio,NULL,1
21686,14934,NULL,4,AW00021686,14934,IN,0,NULL,Albert,A,Ortega,NULL,1
24835,14935,NULL,10,AW00024835,14935,IN,0,NULL,Angel,G,Morgan,NULL,0
18978,14936,NULL,6,AW00018978,14936,IN,0,NULL,Isaiah,NULL,Morgan,NULL,0
19560,14937,NULL,9,AW00019560,14937,IN,0,NULL,Randall,B,Martin,NULL,1
18657,14938,NULL,4,AW00018657,14938,IN,0,NULL,Alex,M,Morgan,NULL,1
14725,14939,NULL,6,AW00014725,14939,IN,0,NULL,Evan,G,Morgan,NULL,1
11762,14940,NULL,9,AW00011762,14940,IN,0,NULL,Randall,R,Gomez,NULL,2
20408,14941,NULL,1,AW00020408,14941,IN,0,NULL,Isaac,NULL,Morgan,NULL,2
26007,14942,NULL,4,AW00026007,14942,IN,0,NULL,Jesse,NULL,Morgan,NULL,0
26171,14943,NULL,4,AW00026171,14943,IN,0,NULL,Randall,A,Ruiz,NULL,2
14993,14944,NULL,10,AW00014993,14944,IN,0,NULL,Sean,NULL,Morgan,NULL,0
29345,14945,NULL,9,AW00029345,14945,IN,0,NULL,Randall,T,Diaz,NULL,2
14633,14946,NULL,6,AW00014633,14946,IN,0,NULL,Timothy,NULL,Morgan,NULL,0
28806,14947,NULL,1,AW00028806,14947,IN,0,NULL,Randall,H,Hernandez,NULL,0
23318,14948,NULL,4,AW00023318,14948,IN,0,NULL,Patrick,A,Morgan,NULL,0
13181,14949,NULL,4,AW00013181,14949,IN,0,NULL,Brian,T,Morgan,NULL,1
20303,14950,NULL,4,AW00020303,14950,IN,0,NULL,Bryce,J,Morgan,NULL,0
16626,14951,NULL,9,AW00016626,14951,IN,0,NULL,Nathaniel,E,Morgan,NULL,0
19374,14952,NULL,7,AW00019374,14952,IN,0,NULL,Paula,C,Ashe,NULL,2
26750,14953,NULL,9,AW00026750,14953,IN,0,NULL,Randall,NULL,Alvarez,NULL,0
11791,14954,NULL,1,AW00011791,14954,IN,0,NULL,Chase,D,Morgan,NULL,0
18821,14955,NULL,6,AW00018821,14955,IN,0,NULL,Juan,C,Morgan,NULL,0
16035,14956,NULL,10,AW00016035,14956,IN,0,NULL,Sebastian,C,Morgan,NULL,1
24793,14957,NULL,4,AW00024793,14957,IN,0,NULL,Cole,D,Morgan,NULL,0
28213,14958,NULL,9,AW00028213,14958,IN,0,NULL,Jared,A,Morgan,NULL,0
21209,14959,NULL,9,AW00021209,14959,IN,0,NULL,Randall,F,Moreno,NULL,0
18582,14960,NULL,1,AW00018582,14960,IN,0,NULL,Bryan,NULL,Morgan,NULL,0
18879,14961,NULL,4,AW00018879,14961,IN,0,NULL,Garrett,J,Morgan,NULL,0
16824,14962,NULL,8,AW00016824,14962,IN,0,NULL,Randall,J,Munoz,NULL,0
27753,14963,NULL,1,AW00027753,14963,IN,0,NULL,Steven,NULL,Morgan,NULL,0
27960,14964,NULL,8,AW00027960,14964,IN,0,NULL,Randall,NULL,Alonso,NULL,1
14917,14965,NULL,1,AW00014917,14965,IN,0,NULL,Adrian,NULL,Morgan,NULL,0
24447,14966,NULL,4,AW00024447,14966,IN,0,NULL,Cody,NULL,Morgan,NULL,1
17742,14967,NULL,8,AW00017742,14967,IN,0,NULL,Randall,F,Romero,NULL,1
20766,14968,NULL,4,AW00020766,14968,IN,0,NULL,Charles,G,Morgan,NULL,0
26092,14969,NULL,1,AW00026092,14969,IN,0,NULL,Devin,E,Morgan,NULL,0
18620,14970,NULL,10,AW00018620,14970,IN,0,NULL,Randall,A,Navarro,NULL,2
21506,14971,NULL,8,AW00021506,14971,IN,0,NULL,Randall,NULL,Gutierrez,NULL,1
16544,14972,NULL,7,AW00016544,14972,IN,0,NULL,Eduardo,M,Morgan,NULL,1
25646,14973,NULL,10,AW00025646,14973,IN,0,NULL,Randall,NULL,Torres,NULL,0
12131,14974,NULL,7,AW00012131,14974,IN,0,NULL,Randall,M,Dominguez,NULL,0
26721,14975,NULL,4,AW00026721,14975,IN,0,NULL,Paula,L,Jimenez,NULL,0
18165,14976,NULL,10,AW00018165,14976,IN,0,NULL,Randall,A,Gill,NULL,0
21186,14977,NULL,9,AW00021186,14977,IN,0,NULL,Randall,Z,Vazquez,NULL,0
28968,14978,NULL,4,AW00028968,14978,IN,0,NULL,Marcus,W,Morgan,NULL,2
26321,14979,NULL,6,AW00026321,14979,IN,0,NULL,Randall,NULL,Blanco,NULL,1
27973,14980,NULL,9,AW00027973,14980,IN,0,NULL,Randall,NULL,Serrano,NULL,0
21440,14981,NULL,4,AW00021440,14981,IN,0,NULL,Ian,NULL,Morgan,NULL,0
21572,14982,NULL,9,AW00021572,14982,IN,0,NULL,Randall,NULL,Ramos,NULL,1
13829,14983,NULL,8,AW00013829,14983,IN,0,NULL,Randall,T,Carlson,NULL,2
28211,14984,NULL,9,AW00028211,14984,IN,0,NULL,Randall,M,Suarez,NULL,1
22539,14985,NULL,10,AW00022539,14985,IN,0,NULL,Randall,D,Sanz,NULL,2
23040,14986,NULL,4,AW00023040,14986,IN,0,NULL,Seth,A,Morgan,NULL,2
17286,14987,NULL,9,AW00017286,14987,IN,0,NULL,Randall,M,Rubio,NULL,0
22883,14988,NULL,1,AW00022883,14988,IN,0,NULL,Xavier,NULL,Morgan,NULL,1
15540,14989,NULL,4,AW00015540,14989,IN,0,NULL,Randall,C,Ortega,NULL,1
11814,14990,NULL,1,AW00011814,14990,IN,0,NULL,Dalton,L,Morgan,NULL,1
24756,14991,NULL,4,AW00024756,14991,IN,0,NULL,Carlos,NULL,Bell,NULL,1
13554,14992,NULL,10,AW00013554,14992,IN,0,NULL,Paula,W,Moreno,NULL,0
17478,14993,NULL,9,AW00017478,14993,IN,0,NULL,Renee,L,Martin,NULL,2
25371,14994,NULL,6,AW00025371,14994,IN,0,NULL,Renee,L,Gomez,NULL,0
26499,14995,NULL,4,AW00026499,14995,IN,0,NULL,Renee,L,Ruiz,NULL,0
27197,14996,NULL,1,AW00027197,14996,IN,0,NULL,Isaiah,W,Bell,NULL,0
16754,14997,NULL,6,AW00016754,14997,IN,0,NULL,Alex,M,Bell,NULL,2
18506,14998,NULL,6,AW00018506,14998,IN,0,NULL,Evan,NULL,Bradley,NULL,1
17803,14999,NULL,10,AW00017803,14999,IN,0,NULL,Renee,C,Hernandez,NULL,0
28920,15000,NULL,8,AW00028920,15000,IN,0,NULL,Renée,R,Alvarez,NULL,0
14778,15001,NULL,10,AW00014778,15001,IN,0,NULL,Renee,NULL,Jimenez,NULL,1
19131,15002,NULL,1,AW00019131,15002,IN,0,NULL,Mason,NULL,Blue,NULL,0
